expense_id,employee_id,department,job_level,category,amount,currency,expense_date,day_of_week,weekend,submission_hour,travel_distance_km,city,country,receipt_uploaded,manager_approved,claim_delay_days,is_anomaly
EXP00195,EMP082,Operations,Manager,OTHER,244.79,MAD,2026-05-04,MONDAY,0,15,0,Tanger,Morocco,1,1,3,0
EXP00196,EMP069,Finance,Senior,HOTEL,817.27,MAD,2026-04-05,SUNDAY,1,16,287,Rabat,Morocco,1,1,1,0
EXP00197,EMP041,HR,Manager,MEAL,233.7,MAD,2026-03-16,MONDAY,0,14,0,Rabat,Morocco,1,1,7,0
EXP00198,EMP024,Finance,Director,TRAVEL,446.32,MAD,2026-05-08,FRIDAY,0,16,239,Rabat,Morocco,1,1,1,0
EXP00199,EMP121,HR,Junior,FUEL,331.67,MAD,2026-04-01,WEDNESDAY,0,8,25,Casablanca,Morocco,1,1,7,0
EXP00200,EMP014,Marketing,Senior,FUEL,299.51,MAD,2026-03-09,MONDAY,0,19,187,Marrakech,Morocco,1,1,4,0
EXP00201,EMP031,Sales,Junior,MEAL,114.11,MAD,2026-01-19,MONDAY,0,14,0,Tanger,Morocco,1,1,3,0
EXP00202,EMP103,Marketing,Junior,HOTEL,889.0,MAD,2026-03-28,SATURDAY,1,16,187,Casablanca,Morocco,1,1,5,0
EXP00203,EMP036,HR,Manager,TRAVEL,8395.0,MAD,2026-03-27,FRIDAY,0,23,3,Rabat,Morocco,0,0,57,1
EXP00204,EMP131,Marketing,Director,MEAL,144.12,MAD,2026-06-07,SUNDAY,1,19,0,Fès,Morocco,1,1,5,0
EXP00205,EMP150,HR,Junior,MEAL,174.55,MAD,2026-05-02,SATURDAY,1,8,0,Agadir,Morocco,1,1,4,0
EXP00206,EMP123,Sales,Director,MEAL,204.32,MAD,2026-06-17,WEDNESDAY,0,17,0,Rabat,Morocco,1,1,5,0
EXP00207,EMP005,Finance,Manager,MEAL,132.67,MAD,2026-03-04,WEDNESDAY,0,8,0,Tanger,Morocco,1,1,2,0
EXP00208,EMP016,Operations,Senior,OFFICE_SUPPLIES,258.15,MAD,2026-06-26,FRIDAY,0,11,0,Agadir,Morocco,1,1,4,0
EXP00209,EMP118,Marketing,Manager,FUEL,346.17,MAD,2026-03-25,WEDNESDAY,0,18,244,Agadir,Morocco,1,1,2,0
EXP00210,EMP050,Sales,Manager,CLIENT_MEETING,230.9,MAD,2026-06-24,WEDNESDAY,0,18,0,Agadir,Morocco,1,1,4,0
EXP00211,EMP082,Finance,Manager,OTHER,223.43,MAD,2026-03-18,WEDNESDAY,0,12,0,Agadir,Morocco,1,1,4,0
EXP00212,EMP102,HR,Senior,MEAL,204.4,MAD,2026-03-12,THURSDAY,0,12,0,Marrakech,Morocco,1,1,4,0
EXP00213,EMP123,Sales,Senior,FUEL,2684.75,MAD,2026-01-21,WEDNESDAY,0,3,0,Agadir,Morocco,0,0,41,1
EXP00214,EMP062,Sales,Junior,HOTEL,884.31,MAD,2026-05-24,SUNDAY,1,19,139,Fès,Morocco,1,1,5,0
EXP00215,EMP121,IT,Senior,MEAL,143.6,MAD,2026-02-27,FRIDAY,0,18,0,Casablanca,Morocco,1,1,3,0
EXP00216,EMP083,HR,Junior,TRAVEL,399.26,MAD,2026-02-10,TUESDAY,0,14,243,Casablanca,Morocco,1,1,3,0
EXP00217,EMP045,Finance,Senior,MEAL,138.45,MAD,2026-03-01,SUNDAY,1,16,0,Casablanca,Morocco,1,1,1,0
EXP00218,EMP075,IT,Junior,MEAL,162.91,MAD,2026-04-12,SUNDAY,1,15,0,Marrakech,Morocco,1,1,7,0
EXP00219,EMP127,Sales,Director,FUEL,266.91,MAD,2026-01-28,WEDNESDAY,0,13,145,Marrakech,Morocco,1,1,5,0
EXP00220,EMP048,IT,Manager,HOTEL,845.65,MAD,2026-01-29,THURSDAY,0,13,83,Marrakech,Morocco,1,1,6,0
EXP00221,EMP110,Marketing,Manager,MEAL,166.07,MAD,2026-02-19,THURSDAY,0,10,0,Casablanca,Morocco,1,1,4,0
EXP00222,EMP002,HR,Director,TRAINING,258.96,MAD,2026-01-25,SUNDAY,1,10,0,Rabat,Morocco,1,1,2,0
EXP00223,EMP067,Operations,Manager,MEAL,150.5,MAD,2026-03-10,TUESDAY,0,13,0,Fès,Morocco,1,1,1,0
EXP00224,EMP080,Operations,Junior,HOTEL,850.98,MAD,2026-06-20,SATURDAY,1,9,238,Fès,Morocco,1,1,5,0
EXP00225,EMP117,Operations,Manager,HOTEL,869.92,MAD,2026-03-17,TUESDAY,0,13,113,Tanger,Morocco,1,1,2,0
EXP00226,EMP021,Marketing,Director,FUEL,386.13,MAD,2026-05-01,FRIDAY,0,16,111,Agadir,Morocco,1,1,5,0
EXP00227,EMP052,Marketing,Senior,HOTEL,819.31,MAD,2026-01-20,TUESDAY,0,17,57,Rabat,Morocco,1,1,5,0
EXP00228,EMP126,IT,Director,CLIENT_MEETING,337.59,MAD,2026-05-14,THURSDAY,0,15,0,Casablanca,Morocco,1,1,5,0
EXP00229,EMP079,Operations,Junior,MEAL,117.67,MAD,2026-05-12,TUESDAY,0,14,0,Tanger,Morocco,1,1,4,0
EXP00230,EMP089,Operations,Junior,MEAL,65.04,MAD,2026-01-01,THURSDAY,0,19,0,Agadir,Morocco,1,1,4,0
EXP00231,EMP108,HR,Director,HOTEL,828.97,MAD,2026-01-18,SUNDAY,1,15,16,Tanger,Morocco,1,1,2,0
EXP00232,EMP139,Sales,Manager,MEAL,163.67,MAD,2026-04-07,TUESDAY,0,14,0,Casablanca,Morocco,1,1,7,0
EXP00233,EMP001,IT,Manager,TRAVEL,475.05,MAD,2026-05-18,MONDAY,0,14,270,Tanger,Morocco,1,1,7,0
EXP00234,EMP118,HR,Senior,OFFICE_SUPPLIES,214.06,MAD,2026-05-20,WEDNESDAY,0,14,0,Marrakech,Morocco,1,1,2,0
EXP00235,EMP005,Sales,Senior,CLIENT_MEETING,269.68,MAD,2026-01-29,THURSDAY,0,8,0,Casablanca,Morocco,1,1,7,0
EXP00236,EMP063,Operations,Junior,OFFICE_SUPPLIES,197.19,MAD,2026-01-09,FRIDAY,0,15,0,Tanger,Morocco,1,1,1,0
EXP00237,EMP129,HR,Senior,CLIENT_MEETING,323.26,MAD,2026-05-19,TUESDAY,0,11,0,Fès,Morocco,1,1,2,0
EXP00238,EMP078,Sales,Senior,TRAINING,297.18,MAD,2026-05-28,THURSDAY,0,17,0,Tanger,Morocco,1,1,2,0
EXP00239,EMP110,Marketing,Director,OTHER,231.23,MAD,2026-01-16,FRIDAY,0,16,0,Casablanca,Morocco,1,1,2,0
EXP00240,EMP107,Finance,Senior,MEAL,81.47,MAD,2026-06-14,SUNDAY,1,18,0,Marrakech,Morocco,1,1,6,0
EXP00241,EMP037,Finance,Junior,OTHER,304.15,MAD,2026-05-18,MONDAY,0,15,0,Agadir,Morocco,1,1,7,0
EXP00242,EMP053,HR,Junior,OFFICE_SUPPLIES,245.42,MAD,2026-04-17,FRIDAY,0,16,0,Tanger,Morocco,1,1,3,0
EXP00243,EMP011,IT,Senior,TRAVEL,449.51,MAD,2026-01-24,SATURDAY,1,16,97,Agadir,Morocco,1,1,5,0
EXP00244,EMP078,IT,Senior,MEAL,150.21,MAD,2026-05-24,SUNDAY,1,11,0,Rabat,Morocco,1,1,3,0
EXP00245,EMP053,Finance,Senior,FUEL,301.88,MAD,2026-01-31,SATURDAY,1,19,245,Agadir,Morocco,1,1,6,0
EXP00246,EMP067,HR,Director,CLIENT_MEETING,232.0,MAD,2026-03-14,SATURDAY,1,14,0,Tanger,Morocco,1,1,3,0
EXP00247,EMP057,Operations,Senior,TRAVEL,424.91,MAD,2026-05-01,FRIDAY,0,13,104,Casablanca,Morocco,1,1,5,0
EXP00248,EMP085,Sales,Director,MEAL,154.81,MAD,2026-05-30,SATURDAY,1,17,0,Agadir,Morocco,1,1,2,0
EXP00249,EMP126,Operations,Director,MEAL,170.58,MAD,2026-05-08,FRIDAY,0,16,0,Tanger,Morocco,1,1,3,0
EXP00250,EMP016,Marketing,Junior,FUEL,238.64,MAD,2026-04-01,WEDNESDAY,0,10,71,Casablanca,Morocco,1,1,5,0
EXP00251,EMP060,IT,Senior,MEAL,201.11,MAD,2026-06-21,SUNDAY,1,8,0,Casablanca,Morocco,1,1,7,0
EXP00252,EMP124,Operations,Director,FUEL,362.05,MAD,2026-04-27,MONDAY,0,13,30,Casablanca,Morocco,1,1,5,0
EXP00253,EMP074,IT,Director,HOTEL,4625.45,MAD,2026-05-22,FRIDAY,0,3,5,Rabat,Morocco,0,0,59,1
EXP00254,EMP065,HR,Manager,TRAINING,254.63,MAD,2026-01-25,SUNDAY,1,16,0,Tanger,Morocco,1,1,5,0
EXP00255,EMP021,Operations,Junior,HOTEL,891.06,MAD,2026-04-14,TUESDAY,0,15,289,Casablanca,Morocco,1,1,3,0
EXP00256,EMP022,Finance,Director,TRAVEL,406.64,MAD,2026-04-07,TUESDAY,0,16,243,Fès,Morocco,1,0,2,0
EXP00257,EMP055,Operations,Director,MEAL,209.56,MAD,2026-05-25,MONDAY,0,9,0,Marrakech,Morocco,1,1,2,0
EXP00258,EMP145,Operations,Junior,MEAL,2360.75,MAD,2026-01-20,TUESDAY,0,23,0,Rabat,Morocco,0,0,59,1
EXP00259,EMP102,IT,Manager,MEAL,185.11,MAD,2026-03-22,SUNDAY,1,8,0,Rabat,Morocco,1,1,7,0
EXP00260,EMP036,Operations,Junior,MEAL,192.34,MAD,2026-05-26,TUESDAY,0,14,0,Agadir,Morocco,1,1,4,0
EXP00261,EMP102,HR,Junior,TRAVEL,329.65,MAD,2026-03-30,MONDAY,0,8,50,Fès,Morocco,1,1,3,0
EXP00262,EMP048,Operations,Director,TRAVEL,389.22,MAD,2026-04-26,SUNDAY,1,15,116,Casablanca,Morocco,1,1,4,0
EXP00263,EMP040,Operations,Director,HOTEL,878.7,MAD,2026-03-17,TUESDAY,0,11,37,Marrakech,Morocco,1,1,6,0
EXP00264,EMP034,IT,Senior,FUEL,365.14,MAD,2026-01-24,SATURDAY,1,8,157,Tanger,Morocco,1,1,1,0
EXP00265,EMP142,IT,Manager,TRAINING,194.8,MAD,2026-05-23,SATURDAY,1,16,0,Tanger,Morocco,1,0,3,0
EXP00266,EMP063,Marketing,Senior,CLIENT_MEETING,1969.4,MAD,2026-04-16,THURSDAY,0,3,0,Fès,Morocco,0,0,60,1
EXP00267,EMP043,Finance,Manager,MEAL,149.41,MAD,2026-02-05,THURSDAY,0,12,0,Tanger,Morocco,1,1,1,0
EXP00268,EMP127,Marketing,Senior,MEAL,181.86,MAD,2026-01-20,TUESDAY,0,13,0,Tanger,Morocco,1,1,6,0
EXP00269,EMP085,Finance,Manager,TRAVEL,399.75,MAD,2026-03-19,THURSDAY,0,8,202,Tanger,Morocco,1,1,7,0
EXP00270,EMP052,Finance,Manager,TRAVEL,416.12,MAD,2026-06-16,TUESDAY,0,17,69,Rabat,Morocco,1,1,6,0
EXP00271,EMP097,HR,Director,HOTEL,845.08,MAD,2026-03-23,MONDAY,0,12,251,Marrakech,Morocco,1,1,3,0
EXP00272,EMP141,IT,Director,MEAL,146.99,MAD,2026-05-25,MONDAY,0,11,0,Fès,Morocco,1,1,6,0
EXP00273,EMP105,Operations,Director,MEAL,105.95,MAD,2026-03-16,MONDAY,0,19,0,Rabat,Morocco,1,1,7,0
EXP00274,EMP115,Marketing,Director,TRAVEL,419.51,MAD,2026-03-03,TUESDAY,0,12,78,Agadir,Morocco,1,1,1,0
EXP00275,EMP138,Marketing,Junior,TRAINING,332.2,MAD,2026-05-10,SUNDAY,1,19,0,Casablanca,Morocco,1,0,3,0
EXP00276,EMP145,Operations,Director,MEAL,137.23,MAD,2026-06-18,THURSDAY,0,18,0,Marrakech,Morocco,1,1,1,0
EXP00277,EMP133,Marketing,Senior,MEAL,117.38,MAD,2026-04-21,TUESDAY,0,9,0,Tanger,Morocco,0,1,5,0
EXP00278,EMP007,Finance,Junior,MEAL,127.64,MAD,2026-04-29,WEDNESDAY,0,18,0,Marrakech,Morocco,1,1,3,0
EXP00279,EMP080,HR,Director,MEAL,92.64,MAD,2026-01-22,THURSDAY,0,9,0,Rabat,Morocco,1,1,3,0
EXP00280,EMP018,HR,Junior,TRAVEL,392.34,MAD,2026-03-31,TUESDAY,0,15,49,Fès,Morocco,1,1,3,0
EXP00281,EMP063,Marketing,Senior,HOTEL,845.92,MAD,2026-03-29,SUNDAY,1,18,55,Agadir,Morocco,1,1,6,0
EXP00282,EMP048,Operations,Director,FUEL,301.69,MAD,2026-05-24,SUNDAY,1,14,236,Tanger,Morocco,1,1,2,0
EXP00283,EMP002,Operations,Senior,HOTEL,7871.81,MAD,2026-06-07,SUNDAY,1,23,7,Rabat,Morocco,0,0,49,1
EXP00284,EMP048,HR,Manager,MEAL,145.51,MAD,2026-06-30,TUESDAY,0,9,0,Rabat,Morocco,1,1,5,0
EXP00285,EMP081,Marketing,Director,OFFICE_SUPPLIES,241.16,MAD,2026-03-09,MONDAY,0,18,0,Agadir,Morocco,1,1,6,0
EXP00286,EMP077,Marketing,Junior,FUEL,278.78,MAD,2026-01-30,FRIDAY,0,13,180,Fès,Morocco,1,1,7,0
EXP00287,EMP131,Finance,Director,TRAVEL,376.97,MAD,2026-01-31,SATURDAY,1,11,156,Agadir,Morocco,1,1,2,0
EXP00288,EMP045,Marketing,Senior,TRAVEL,339.39,MAD,2026-04-09,THURSDAY,0,14,95,Tanger,Morocco,1,1,6,0
EXP00289,EMP125,Sales,Senior,TRAVEL,454.67,MAD,2026-02-17,TUESDAY,0,13,230,Tanger,Morocco,1,1,1,0
EXP00290,EMP114,Finance,Senior,FUEL,323.06,MAD,2026-05-10,SUNDAY,1,18,253,Casablanca,Morocco,1,1,6,0
EXP00291,EMP118,Marketing,Director,HOTEL,862.45,MAD,2026-02-26,THURSDAY,0,12,16,Agadir,Morocco,1,1,2,0
EXP00292,EMP139,IT,Director,HOTEL,844.88,MAD,2026-05-27,WEDNESDAY,0,9,137,Agadir,Morocco,1,1,3,0
EXP00293,EMP068,HR,Junior,HOTEL,811.78,MAD,2026-04-19,SUNDAY,1,9,126,Tanger,Morocco,1,1,4,0
EXP00294,EMP090,Operations,Director,MEAL,119.75,MAD,2026-01-31,SATURDAY,1,11,0,Rabat,Morocco,1,1,6,0
EXP00295,EMP072,Marketing,Senior,MEAL,93.11,MAD,2026-02-22,SUNDAY,1,11,0,Marrakech,Morocco,1,1,5,0
EXP00296,EMP025,Sales,Director,TRAVEL,374.14,MAD,2026-03-16,MONDAY,0,12,293,Casablanca,Morocco,1,1,6,0
EXP00297,EMP083,Sales,Director,MEAL,106.74,MAD,2026-06-17,WEDNESDAY,0,10,0,Tanger,Morocco,1,1,2,0
EXP00298,EMP024,Finance,Manager,TRAINING,317.49,MAD,2026-06-11,THURSDAY,0,12,0,Fès,Morocco,1,1,1,0
EXP00299,EMP024,Operations,Director,FUEL,335.27,MAD,2026-04-05,SUNDAY,1,15,249,Fès,Morocco,1,0,7,0
EXP00300,EMP055,Finance,Manager,TRAVEL,403.09,MAD,2026-04-02,THURSDAY,0,9,273,Marrakech,Morocco,1,1,7,0
EXP00301,EMP088,Operations,Junior,HOTEL,815.55,MAD,2026-03-28,SATURDAY,1,16,295,Casablanca,Morocco,1,1,7,0
EXP00302,EMP001,Finance,Senior,FUEL,258.51,MAD,2026-04-28,TUESDAY,0,8,63,Fès,Morocco,1,1,4,0
EXP00303,EMP024,Operations,Manager,MEAL,142.39,MAD,2026-06-16,TUESDAY,0,12,0,Marrakech,Morocco,1,1,3,0
EXP00304,EMP060,Finance,Junior,TRAVEL,437.05,MAD,2026-06-20,SATURDAY,1,18,84,Fès,Morocco,1,1,6,0
EXP00305,EMP114,IT,Junior,TRAVEL,476.38,MAD,2026-02-24,TUESDAY,0,15,39,Fès,Morocco,1,1,6,0
EXP00306,EMP099,IT,Junior,OTHER,194.06,MAD,2026-01-31,SATURDAY,1,14,0,Casablanca,Morocco,1,1,2,0
EXP00307,EMP035,Operations,Senior,MEAL,172.52,MAD,2026-03-18,WEDNESDAY,0,10,0,Casablanca,Morocco,1,1,7,0
EXP00308,EMP055,Operations,Senior,MEAL,123.97,MAD,2026-01-03,SATURDAY,1,17,0,Tanger,Morocco,1,1,6,0
EXP00309,EMP032,Marketing,Director,MEAL,130.51,MAD,2026-04-24,FRIDAY,0,11,0,Marrakech,Morocco,1,1,7,0
EXP00310,EMP142,Marketing,Manager,MEAL,151.94,MAD,2026-03-22,SUNDAY,1,10,0,Fès,Morocco,1,1,2,0
EXP00311,EMP049,Operations,Director,TRAVEL,6040.84,MAD,2026-06-18,THURSDAY,0,23,10,Marrakech,Morocco,0,0,57,1
EXP00312,EMP019,Marketing,Junior,OTHER,216.76,MAD,2026-03-03,TUESDAY,0,15,0,Marrakech,Morocco,1,1,6,0
EXP00313,EMP140,Operations,Senior,MEAL,165.61,MAD,2026-02-03,TUESDAY,0,14,0,Tanger,Morocco,1,1,3,0
EXP00314,EMP011,IT,Director,TRAINING,246.6,MAD,2026-01-19,MONDAY,0,8,0,Agadir,Morocco,1,0,2,0
EXP00315,EMP138,Marketing,Senior,OFFICE_SUPPLIES,221.04,MAD,2026-05-09,SATURDAY,1,14,0,Marrakech,Morocco,1,1,6,0
EXP00316,EMP101,Marketing,Junior,FUEL,278.7,MAD,2026-01-21,WEDNESDAY,0,16,104,Marrakech,Morocco,1,1,3,0
EXP00317,EMP117,Marketing,Junior,CLIENT_MEETING,331.73,MAD,2026-03-03,TUESDAY,0,8,0,Marrakech,Morocco,1,1,1,0
EXP00318,EMP003,Sales,Director,MEAL,214.78,MAD,2026-06-18,THURSDAY,0,19,0,Marrakech,Morocco,1,0,2,0
EXP00319,EMP031,IT,Manager,FUEL,277.42,MAD,2026-03-08,SUNDAY,1,10,190,Tanger,Morocco,1,1,3,0
EXP00320,EMP093,IT,Director,TRAVEL,359.92,MAD,2026-01-17,SATURDAY,1,12,295,Agadir,Morocco,1,1,5,0
EXP00321,EMP059,Operations,Junior,HOTEL,831.66,MAD,2026-02-10,TUESDAY,0,12,52,Casablanca,Morocco,1,1,1,0
EXP00322,EMP046,IT,Director,HOTEL,837.73,MAD,2026-01-04,SUNDAY,1,11,23,Rabat,Morocco,1,1,2,0
EXP00323,EMP096,IT,Junior,MEAL,104.43,MAD,2026-04-17,FRIDAY,0,19,0,Rabat,Morocco,1,1,5,0
EXP00324,EMP080,HR,Junior,TRAVEL,410.71,MAD,2026-05-13,WEDNESDAY,0,8,205,Agadir,Morocco,1,1,3,0
EXP00325,EMP063,Finance,Manager,HOTEL,844.06,MAD,2026-04-05,SUNDAY,1,11,149,Agadir,Morocco,1,1,5,0
EXP00326,EMP039,IT,Director,MEAL,133.7,MAD,2026-02-20,FRIDAY,0,19,0,Casablanca,Morocco,1,1,2,0
EXP00327,EMP001,Operations,Director,MEAL,125.92,MAD,2026-03-30,MONDAY,0,18,0,Fès,Morocco,1,1,3,0
EXP00328,EMP037,Operations,Manager,FUEL,330.41,MAD,2026-01-27,TUESDAY,0,11,271,Casablanca,Morocco,1,1,1,0
EXP00329,EMP118,Operations,Junior,FUEL,2839.52,MAD,2026-03-01,SUNDAY,1,23,0,Agadir,Morocco,0,0,48,1
EXP00330,EMP034,Sales,Manager,HOTEL,751.13,MAD,2026-02-04,WEDNESDAY,0,18,201,Marrakech,Morocco,1,1,4,0
EXP00331,EMP052,Sales,Junior,TRAVEL,368.12,MAD,2026-04-11,SATURDAY,1,19,167,Rabat,Morocco,1,1,1,0
EXP00332,EMP054,Finance,Manager,CLIENT_MEETING,264.85,MAD,2026-04-26,SUNDAY,1,15,0,Tanger,Morocco,1,1,3,0
EXP00333,EMP011,Sales,Manager,CLIENT_MEETING,225.84,MAD,2026-01-31,SATURDAY,1,9,0,Rabat,Morocco,1,1,7,0
EXP00334,EMP067,Sales,Junior,MEAL,153.46,MAD,2026-03-05,THURSDAY,0,13,0,Tanger,Morocco,1,0,3,0
EXP00335,EMP036,IT,Junior,HOTEL,843.77,MAD,2026-05-23,SATURDAY,1,19,281,Casablanca,Morocco,1,1,7,0
EXP00336,EMP022,Marketing,Manager,OFFICE_SUPPLIES,263.5,MAD,2026-02-26,THURSDAY,0,10,0,Casablanca,Morocco,1,1,6,0
EXP00337,EMP024,HR,Junior,MEAL,3091.97,MAD,2026-01-17,SATURDAY,1,3,0,Casablanca,Morocco,0,0,33,1
EXP00338,EMP102,Finance,Junior,MEAL,133.52,MAD,2026-01-13,TUESDAY,0,10,0,Tanger,Morocco,1,1,6,0
EXP00339,EMP115,Sales,Junior,MEAL,171.74,MAD,2026-02-14,SATURDAY,1,13,0,Agadir,Morocco,1,1,3,0
EXP00340,EMP016,IT,Manager,HOTEL,891.4,MAD,2026-03-04,WEDNESDAY,0,18,151,Tanger,Morocco,1,1,4,0
EXP00341,EMP005,Finance,Manager,TRAVEL,389.19,MAD,2026-02-21,SATURDAY,1,18,269,Tanger,Morocco,1,1,5,0
EXP00342,EMP070,Sales,Junior,OFFICE_SUPPLIES,287.9,MAD,2026-05-05,TUESDAY,0,13,0,Marrakech,Morocco,1,1,4,0
EXP00343,EMP150,Sales,Senior,TRAVEL,372.94,MAD,2026-01-08,THURSDAY,0,12,29,Casablanca,Morocco,1,1,3,0
EXP00344,EMP057,Marketing,Director,TRAVEL,310.79,MAD,2026-03-03,TUESDAY,0,12,273,Marrakech,Morocco,1,1,1,0
EXP00345,EMP092,Marketing,Junior,FUEL,236.79,MAD,2026-02-14,SATURDAY,1,10,121,Fès,Morocco,1,1,6,0
EXP00346,EMP127,Marketing,Manager,TRAINING,250.64,MAD,2026-05-26,TUESDAY,0,17,0,Rabat,Morocco,1,1,7,0
EXP00347,EMP001,HR,Senior,TRAVEL,435.7,MAD,2026-01-24,SATURDAY,1,8,119,Rabat,Morocco,1,0,4,0
EXP00348,EMP029,Marketing,Manager,HOTEL,853.82,MAD,2026-02-15,SUNDAY,1,13,30,Casablanca,Morocco,0,1,2,0
EXP00349,EMP035,Sales,Director,MEAL,156.61,MAD,2026-06-19,FRIDAY,0,14,0,Fès,Morocco,1,1,3,0
EXP00350,EMP092,Sales,Senior,TRAVEL,422.76,MAD,2026-06-16,TUESDAY,0,13,89,Tanger,Morocco,1,1,5,0
EXP00351,EMP147,Finance,Junior,MEAL,170.38,MAD,2026-06-26,FRIDAY,0,12,0,Rabat,Morocco,1,1,6,0
EXP00352,EMP020,Sales,Manager,HOTEL,899.89,MAD,2026-06-06,SATURDAY,1,11,289,Marrakech,Morocco,1,1,3,0
EXP00353,EMP115,IT,Manager,TRAINING,230.5,MAD,2026-01-23,FRIDAY,0,19,0,Rabat,Morocco,1,1,3,0
EXP00354,EMP099,Finance,Director,TRAVEL,416.15,MAD,2026-01-18,SUNDAY,1,13,131,Rabat,Morocco,1,1,1,0
EXP00355,EMP123,Marketing,Senior,MEAL,210.39,MAD,2026-05-07,THURSDAY,0,14,0,Rabat,Morocco,1,1,7,0
EXP00356,EMP019,HR,Senior,TRAINING,266.08,MAD,2026-01-09,FRIDAY,0,12,0,Tanger,Morocco,0,1,1,0
EXP00357,EMP008,Finance,Senior,TRAVEL,451.48,MAD,2026-01-20,TUESDAY,0,16,47,Agadir,Morocco,1,1,4,0
EXP00358,EMP105,Operations,Manager,MEAL,132.21,MAD,2026-02-10,TUESDAY,0,8,0,Fès,Morocco,1,1,2,0
EXP00359,EMP126,Sales,Junior,MEAL,188.55,MAD,2026-03-02,MONDAY,0,9,0,Marrakech,Morocco,0,1,7,0
EXP00360,EMP052,IT,Junior,HOTEL,9465.15,MAD,2026-01-23,FRIDAY,0,3,10,Rabat,Morocco,0,0,55,1
EXP00361,EMP121,Finance,Manager,FUEL,338.94,MAD,2026-03-16,MONDAY,0,9,242,Casablanca,Morocco,1,1,4,0
EXP00362,EMP012,HR,Director,HOTEL,819.05,MAD,2026-04-10,FRIDAY,0,10,189,Tanger,Morocco,1,1,4,0
EXP00363,EMP025,IT,Manager,MEAL,100.21,MAD,2026-03-10,TUESDAY,0,17,0,Agadir,Morocco,1,1,6,0
EXP00364,EMP134,Finance,Director,CLIENT_MEETING,178.85,MAD,2026-05-31,SUNDAY,1,11,0,Agadir,Morocco,1,1,7,0
EXP00365,EMP129,Marketing,Senior,TRAVEL,459.84,MAD,2026-05-02,SATURDAY,1,12,40,Casablanca,Morocco,1,1,1,0
EXP00366,EMP050,Sales,Junior,CLIENT_MEETING,261.2,MAD,2026-04-25,SATURDAY,1,10,0,Tanger,Morocco,1,1,2,0
EXP00367,EMP067,HR,Junior,HOTEL,804.98,MAD,2026-06-24,WEDNESDAY,0,14,103,Casablanca,Morocco,1,1,7,0
EXP00368,EMP004,Operations,Director,HOTEL,854.38,MAD,2026-04-12,SUNDAY,1,16,166,Casablanca,Morocco,1,1,7,0
EXP00369,EMP145,IT,Manager,FUEL,329.03,MAD,2026-02-07,SATURDAY,1,17,298,Agadir,Morocco,1,1,1,0
EXP00370,EMP122,IT,Senior,CLIENT_MEETING,218.38,MAD,2026-04-16,THURSDAY,0,12,0,Marrakech,Morocco,1,1,5,0
EXP00371,EMP061,IT,Director,HOTEL,868.86,MAD,2026-06-08,MONDAY,0,17,205,Marrakech,Morocco,0,1,3,0
EXP00372,EMP026,Sales,Senior,HOTEL,913.73,MAD,2026-01-06,TUESDAY,0,13,155,Marrakech,Morocco,1,1,7,0
EXP00373,EMP023,Sales,Director,CLIENT_MEETING,229.55,MAD,2026-04-24,FRIDAY,0,13,0,Rabat,Morocco,1,1,6,0
EXP00374,EMP015,Marketing,Senior,CLIENT_MEETING,210.42,MAD,2026-04-15,WEDNESDAY,0,19,0,Casablanca,Morocco,1,1,3,0
EXP00375,EMP008,Sales,Senior,OTHER,244.97,MAD,2026-05-10,SUNDAY,1,14,0,Rabat,Morocco,1,1,5,0
EXP00376,EMP051,HR,Manager,OFFICE_SUPPLIES,252.23,MAD,2026-03-05,THURSDAY,0,8,0,Tanger,Morocco,1,1,6,0
EXP00377,EMP046,Finance,Manager,HOTEL,893.77,MAD,2026-06-12,FRIDAY,0,9,15,Marrakech,Morocco,1,1,4,0
EXP00378,EMP147,Sales,Senior,TRAVEL,393.68,MAD,2026-03-08,SUNDAY,1,19,46,Fès,Morocco,1,1,2,0
EXP00379,EMP003,Finance,Senior,OFFICE_SUPPLIES,232.92,MAD,2026-02-22,SUNDAY,1,12,0,Fès,Morocco,1,1,7,0
EXP00380,EMP071,Finance,Director,MEAL,109.52,MAD,2026-01-03,SATURDAY,1,11,0,Marrakech,Morocco,1,1,3,0
EXP00381,EMP150,IT,Junior,HOTEL,783.81,MAD,2026-02-25,WEDNESDAY,0,15,154,Agadir,Morocco,1,1,4,0
EXP00382,EMP028,Finance,Junior,CLIENT_MEETING,198.4,MAD,2026-04-06,MONDAY,0,16,0,Marrakech,Morocco,1,1,3,0
EXP00383,EMP077,Sales,Senior,FUEL,248.2,MAD,2026-06-13,SATURDAY,1,13,141,Agadir,Morocco,1,1,6,0
EXP00384,EMP007,Operations,Director,TRAVEL,389.62,MAD,2026-01-15,THURSDAY,0,17,206,Marrakech,Morocco,1,1,6,0
EXP00385,EMP147,Sales,Manager,MEAL,89.87,MAD,2026-04-18,SATURDAY,1,14,0,Fès,Morocco,1,0,6,0
EXP00386,EMP092,Marketing,Manager,MEAL,42.12,MAD,2026-06-25,THURSDAY,0,16,0,Rabat,Morocco,1,1,6,0
EXP00387,EMP067,Operations,Senior,CLIENT_MEETING,247.83,MAD,2026-05-23,SATURDAY,1,10,0,Fès,Morocco,1,1,6,0
EXP00388,EMP108,HR,Manager,TRAVEL,473.96,MAD,2026-06-17,WEDNESDAY,0,9,113,Marrakech,Morocco,1,1,3,0
